customer_id,first_name,last_name,birth_date,email,address,income,snapshot_date
CUST49,Ernest,Lopez,1986-11-12,paynechristopher@davis-rios.net,"554 Michael Manors Suite 214, Stephanieshire, WV 29872",71811,2024-02-01
CUST50,Heather,Foster,1936-01-07,vdavis@hotmail.com,"21022 Kathryn Ways Apt. 961, Lake Michaelfurt, AL 06949",78233,2024-02-01
CUST51,James,Ray,1944-08-03,tracygray@davis.net,"89436 Daniel Center, Melindamouth, IN 43694",39297,2024-02-01
CUST52,Erika,Combs,1971-02-26,donnamarquez@rivas.com,"PSC 6150, Box 3480, APO AE 49261",79150,2024-02-01
CUST53,Patricia,Johnson,1942-09-02,hansenjames@lynch.com,"437 Shaw Gardens Apt. 210, East Kathleenside, NM 80517",82536,2024-02-01
CUST54,Justin,Saunders,1976-12-06,brownbryan@yahoo.com,"441 Massey Ramp, East Elizabeth, KY 94274",27432,2024-02-01
CUST55,Teresa,Bell,1975-10-28,hbaldwin@hotmail.com,"80276 Harrison Hills, West Tracyberg, DE 41584",42085,2024-02-01
CUST56,Sandra,Salinas,1990-07-21,ebailey@yahoo.com,"Unit 9255 Box 5582, DPO AE 29105",71674,2024-02-01
CUST57,Shannon,Smith,1956-06-03,conniemcintyre@gmail.com,"8121 Edward Cove Suite 825, New Amy, KY 47027",34779,2024-02-01
CUST58,Lisa,Castro,1948-08-03,xrogers@lee-cuevas.com,"49797 Carla Glens Suite 709, Amandaberg, WA 99803",29685,2024-02-01
CUST59,Jennifer,Ramsey,1936-05-20,orrdonald@thompson.com,"2025 Michelle Plains, South Thomas, DC 10541",112064,2024-02-01
CUST60,Brandon,Nelson,1954-06-07,annettemoore@ramos-crawford.net,"346 Howell Run Suite 183, Lisaland, MS 76348",93128,2024-02-01
CUST61,Brian,Drake,1959-07-02,natashawatson@morgan-rose.biz,"2596 Santiago Gateway, North Donnaberg, NM 74845",66886,2024-02-01
CUST62,David,Johnson,1955-08-19,brooke45@hotmail.com,"0568 Albert Crescent, Gloriabury, MS 39436",111163,2024-02-01
CUST63,Daniel,Martin,1947-11-14,mike80@yahoo.com,"79321 Smith Walks Suite 883, North Ginaton, WA 13860",60130,2024-02-01
CUST64,Kelly,Bryant,1936-07-29,xarias@morales.com,"103 Campbell Street Suite 727, Lake Brandonside, NJ 76238",91599,2024-02-01
CUST65,Riley,Torres,1975-01-25,vjordan@thompson-duran.com,"4603 Owen Ranch, Gentryburgh, NC 12289",33874,2024-02-01
CUST66,Christopher,Holt,1993-01-02,brian77@cook.com,"32325 Cynthia Ridges Suite 069, South Annview, AR 41112",111140,2024-02-01
CUST67,Jason,Ray,1964-10-03,johnsonnancy@perez.com,"85871 Schaefer Extension, Wangstad, FL 24323",88682,2024-02-01
CUST68,Steve,Davis,1943-06-26,jorge30@pearson.info,"63954 Hawkins Circle, Johnsonfurt, LA 62354",127795,2024-02-01
CUST69,Darius,Herman,1941-07-11,tblack@david.com,"911 Danielle Lane Suite 362, Henrymouth, NV 53245",81162,2024-02-01
CUST70,April,Gill,2002-11-30,timothyburke@cannon-taylor.com,"18211 Miller Stravenue, Richardfurt, NE 72654",64513,2024-02-01
CUST71,Christopher,Adams,1979-11-20,asalazar@johnson.com,"512 Allison Pike Suite 032, Timothyberg, SC 15986",114074,2024-02-01
CUST72,Shannon,Allen,1957-06-14,robyn52@hall.com,"81925 Jonathan Plaza Suite 863, Nealview, NH 52500",78525,2024-02-01
CUST73,Shannon,Brown,1941-06-04,april22@hotmail.com,"06351 Franklin Isle, Kristiberg, MD 02934",81681,2024-02-01
CUST74,Daryl,Owens,1951-07-23,kyliehoffman@pratt-clark.info,"6879 Jessica Extension Suite 441, East Amy, NC 69654",101243,2024-02-01
CUST75,Amber,Li,1971-04-30,bauermaria@lambert-wilson.biz,"04977 Kara Tunnel Apt. 528, South Brianstad, WA 52455",52150,2024-02-01
CUST76,Jessica,Hubbard,2004-12-14,dhamilton@hotmail.com,"7339 Margaret Gateway, West Todd, NM 81321",69409,2024-02-01
CUST77,Jerry,Oconnor,1970-01-25,corywilliams@yahoo.com,"651 Garrett Falls, Lake Monique, SC 42019",102732,2024-02-01
CUST78,Michael,Bautista,1970-11-05,burchpaul@gmail.com,"8146 Parks Ville, Christinaville, MT 84626",116358,2024-02-01
CUST79,Curtis,Cunningham,1949-07-21,gmitchell@campbell-glover.biz,"44493 Samantha Mills, Port Cody, NY 46504",94381,2024-02-01
CUST80,Sarah,Miller,1993-02-03,brett33@yahoo.com,"074 Vernon Alley Apt. 163, Fieldsberg, IL 68145",46998,2024-02-01
CUST81,Jacob,Livingston,1968-09-09,lauriebrown@henry-webster.com,"9170 Brian Ford, New Jessica, MN 20420",89994,2024-02-01
CUST82,Scott,Jackson,1964-08-01,phillip24@gmail.com,"6417 Kathleen Parkway Apt. 176, Westview, VA 02865",55965,2024-02-01
CUST83,Morgan,Taylor,1982-04-27,ckelly@diaz.biz,"7411 Smith Grove Apt. 013, Lake Andreaside, AK 48429",147613,2024-02-01
CUST84,Alexander,Johnson,2001-04-21,holmesmichelle@cantu-taylor.com,"4866 Rivera Orchard, South Christopherfurt, SC 55291",79118,2024-02-01
CUST85,Victoria,Mccoy,1958-11-06,thomasevan@lawrence-douglas.net,"USNV Swanson, FPO AA 98349",52017,2024-02-01
CUST86,Phyllis,Gutierrez,1944-09-01,ekirk@yahoo.com,"52598 Donna Cliff Apt. 175, Wilsonborough, NM 73479",71816,2024-02-01
CUST87,Lauren,Gonzalez,1968-09-27,robert28@lopez.com,"33156 Simmons Meadows, West Karaburgh, ID 23813",66048,2024-02-01
CUST88,Travis,Garcia,2000-02-03,lunaandres@yahoo.com,"66054 Brown Lodge, South Melissashire, AZ 19629",45096,2024-02-01
CUST89,William,Maldonado,1951-09-08,christopher02@yahoo.com,"495 Herrera Overpass, East Steven, VA 01535",158589,2024-02-01
CUST90,Frances,Shaffer,2007-04-22,amber27@collins.com,"69469 Snow Corners Suite 192, Burnsview, CA 06111",38922,2024-02-01
CUST91,Brian,Marks,1946-07-18,angelajones@hensley-pruitt.com,"4927 Alexis Ferry, Katelynberg, NM 38727",48116,2024-02-01
CUST92,Michael,Watts,1969-07-21,charris@lewis-howard.com,"136 Moran Locks, South Derek, VT 51806",26618,2024-02-01
CUST93,Tyrone,Torres,1979-12-12,curtis78@hotmail.com,"35190 Simpson Loop, East Chelsea, MO 98243",58586,2024-02-01
CUST94,Michael,Munoz,1962-08-12,jackwilson@warren-ferguson.com,"67157 Susan Course Apt. 650, Jameshaven, IN 11498",25926,2024-02-01
CUST95,Nathan,Olson,1967-06-19,zachary54@lopez.org,"457 Castaneda Meadows, South Michele, NC 90080",62921,2024-02-01
CUST96,Michael,Cain,1960-04-08,melvinmoran@gonzales.biz,"14114 Holt Crescent Apt. 566, East Meganland, RI 55253",137726,2024-02-01
CUST97,Laura,Mejia,2006-08-21,sarah07@gmail.com,"865 Jacob Knolls, Luischester, TX 28228",89953,2024-02-01
CUST98,Heather,Jones,1986-01-20,mlee@boyd.net,"PSC 2145, Box 8746, APO AP 21604",35423,2024-02-01
CUST99,Aaron,Miller,1964-06-12,richchad@dixon.com,"68584 Ford Courts Apt. 991, East Andrew, MA 78136",71476,2024-02-01
CUST100,Darryl,Jones,1935-11-29,hlarson@ritter.com,"88642 Dawn Meadows, Lake Kayla, TX 20733",118323,2024-02-01
CUST101,Mackenzie,Simmons,1973-07-17,jenniferbrown@yahoo.com,"547 Vargas Knoll, Lake Josephstad, ID 30375",84346,2024-02-01
CUST102,Amanda,Rose,2006-05-07,aaronbaker@tucker.biz,"8135 Collier Road Apt. 896, Morganberg, MN 03637",26456,2024-02-01
CUST103,Robert,Santana,1997-07-03,diana63@brown-mcguire.info,"46210 Smith Summit, North Cody, HI 32471",100787,2024-02-01
CUST104,Gabriela,Mccarty,2003-10-08,sarasmith@gmail.com,"06280 Jones Crossroad Suite 389, Lake Desireefurt, WI 98666",100914,2024-02-01
CUST105,Todd,Maynard,1995-03-26,zachary82@thompson.com,"687 Brian Falls Suite 384, Gravesport, DC 80664",66004,2024-02-01
CUST106,Tracy,Jones,1968-12-21,chanalexander@davis.net,"22637 Harper Vista, West Rose, VT 37805",105961,2024-02-01
CUST107,James,Glover,1987-06-21,rodriguezamber@yahoo.com,"48496 Marie Bridge, Jameston, WV 68947",100929,2024-02-01
CUST108,Raymond,Smith,1973-09-28,paulawright@hotmail.com,"USCGC Galvan, FPO AE 81925",117606,2024-02-01
CUST109,Ethan,Burns,1987-03-10,mary18@yahoo.com,"25416 Shannon Roads, Nicolasville, AZ 98161",45585,2024-02-01
CUST110,April,Austin,1994-12-15,nmiller@elliott-ross.info,"3215 Andrew Street Apt. 242, Port Kimberlyville, ME 48763",107820,2024-02-01
CUST111,Paige,Molina,1981-04-18,zpeters@yahoo.com,"USNV Suarez, FPO AP 80627",60853,2024-02-01
CUST112,Jennifer,Duran,1942-07-19,marthabarrera@paul-may.org,"063 Manning Pike Apt. 906, New Jennifer, AL 21701",65619,2024-02-01
CUST113,Douglas,Blankenship,1960-01-13,cfrye@yahoo.com,"7102 Randall Skyway, South Waynemouth, SC 72338",99248,2024-02-01
CUST114,Shannon,Mullins,1960-05-17,,"7548 Carla Parks, Durhamstad, NY 41898",50786,2024-02-01
CUST115,John,Zavala,1953-02-15,sanchezhannah@gmail.com,"0615 Denise Burgs, Moranmouth, NM 95184",57802,2024-02-01
CUST116,Kelli,Martinez,1992-04-02,allisonsmith@rodriguez.com,"02731 Cory Trail Suite 452, Lawsontown, KS 23266",50022,2024-02-01
CUST117,Jennifer,Williams,1982-10-16,snowadam@yahoo.com,"7922 Perry Village, Josemouth, WA 53854",53926,2024-02-01
CUST118,William,Powell,1983-01-01,stokesgeorge@hotmail.com,"4907 Franklin Drive, Port Kevin, MD 40862",66998,2024-02-01
CUST119,Elaine,Lane,2006-06-02,barnettjoshua@newman.org,"Unit 7362 Box 8761, DPO AA 57840",107177,2024-02-01
CUST120,Michael,Bowman,1980-09-08,kcardenas@mason-murillo.com,"05137 Philip Fields Suite 511, North Amy, NH 33789",42200,2024-02-01
CUST121,Lisa,Wilcox,1981-05-07,ashleyolson@gmail.com,"5122 Jose Wall, New Anneville, RI 37577",83149,2024-02-01
CUST122,Sara,Richard,1987-10-03,garretteric@conrad.com,"523 Austin Crossroad Suite 887, New Alisonland, DE 05342",52700,2024-02-01
CUST123,Diana,Barnett,1943-09-25,matthewpugh@hunt-bowen.com,"375 Elizabeth Station, Shannonfort, KY 98081",46510,2024-02-01
CUST124,Jeff,Thomas,1934-07-08,kellerbethany@lewis-black.com,"62519 Thomas Port, Alvarezbury, MI 64440",64479,2024-02-01
CUST125,Anna,Harris,1953-07-07,pamela86@yahoo.com,"0449 King Prairie, New Thomashaven, NC 53273",35634,2024-02-01
CUST126,William,Hutchinson,1959-11-07,ghall@dalton.com,"08734 Jennifer Way Suite 311, North Peter, OK 83340",41260,2024-02-01
CUST127,Peter,Bradley,1995-06-18,shellywade@garcia-nunez.com,"PSC 3357, Box 7290, APO AE 64387",85403,2024-02-01
CUST128,Angela,Brown,1944-08-09,monica70@gutierrez.com,"722 Stone Manor, West Michealchester, KS 40667",116474,2024-02-01
CUST129,Nathan,Flores,1950-04-04,tracey87@diaz.biz,"89979 Mary Gardens, Lake Taylormouth, KS 72301",127667,2024-02-01
CUST130,Matthew,Frey,1972-12-16,wheelermaureen@ingram.com,"5177 Bethany Street, Melanieton, RI 67582",34932,2024-02-01
CUST131,Damon,Gentry,1948-05-20,kellypham@yahoo.com,"280 Vega Meadows, Elijahmouth, VT 14338",103196,2024-02-01
CUST132,Teresa,Rosales,2004-08-09,stephaniesmith@hotmail.com,"338 Miller Lodge Apt. 634, Port Joshuachester, NM 42818",98508,2024-02-01
CUST133,Rebecca,Harris,1981-11-17,gillsabrina@hotmail.com,"6016 White Port Apt. 897, Gonzalezchester, OK 52980",75319,2024-02-01
CUST134,Laura,Walters,1958-03-31,shawnreed@burke-flores.info,"282 Kevin Throughway Apt. 714, Davisfurt, OK 75083",65202,2024-02-01
CUST135,Christopher,Cabrera,1997-12-18,wbeasley@yahoo.com,"64324 Joshua Coves Suite 240, Morganborough, NY 70603",44628,2024-02-01
CUST136,Shelley,Baxter,1998-09-03,pateljason@sims.com,"92343 Shaffer Centers Apt. 686, Lewistown, ME 86703",71402,2024-02-01
CUST137,Zachary,Hunter,1997-02-20,anthony52@gmail.com,"063 Mclean Islands, Sharonfurt, AZ 38966",44532,2024-02-01
CUST138,Karen,Rivera,2000-11-19,churchtonya@gmail.com,"5847 David Wall Apt. 665, Melissamouth, CA 37042",56648,2024-02-01
CUST139,Christine,Murray,2002-10-13,sarah66@chung-cordova.com,"215 Melinda Villages Apt. 067, Christinatown, FL 34868",53951,2024-02-01
CUST140,Janice,Kelley,1978-04-29,gesparza@yahoo.com,"74235 Brown Cliff, New Ronald, WY 30119",100933,2024-02-01
CUST141,Nancy,Morris,1954-03-23,marygonzalez@yahoo.com,"95587 Hall Crest Suite 323, North Henry, MI 11665",30683,2024-02-01
CUST142,Robin,Stevens,2007-06-02,justin29@zuniga-baker.net,"463 Hicks Meadow, New Andreamouth, CT 83024",75819,2024-02-01
CUST143,Michael,Cabrera,2006-11-23,davidcurry@hamilton.com,"19318 Foley Vista, Port Connie, IA 70854",30198,2024-02-01
CUST144,Thomas,Johnson,2006-01-11,briantaylor@oconnor-herrera.net,"8207 Tran Inlet Apt. 836, Marieport, LA 40887",70938,2024-02-01
CUST145,Kenneth,Le,1950-01-29,sally69@gmail.com,"01781 Sabrina Forges Apt. 787, Crawfordmouth, CO 62943",54416,2024-02-01
CUST146,Theresa,Lopez,1956-05-17,lhensley@hotmail.com,"0896 Nicholas Vista, Jefferyland, KY 66191",67734,2024-02-01
CUST147,Bryan,Macias,1991-05-03,leewanda@gmail.com,"5336 Jackie Rapid, Lisaside, CO 43035",108068,2024-02-01
CUST148,Laura,Richmond,1974-11-16,sosarodney@gmail.com,"0255 Garcia Land Suite 120, East Antonio, ME 92795",93879,2024-02-01
CUST149,Daniel,Morrow,1937-05-15,tharvey@thompson.info,"68292 Joseph Mall, East Josephchester, MO 94018",83975,2024-02-01
CUST150,Louis,Murphy,1995-12-31,youngandrew@woodard-harris.biz,"1973 Stephanie Burgs, New Christine, ME 64716",56854,2024-02-01
CUST151,Cheyenne,Sanchez,1972-06-10,pharris@moore.net,"058 Sherry Underpass, Mitchellview, KS 31310",94646,2024-02-01
CUST152,Michelle,Espinoza,1964-05-15,stephen81@yahoo.com,"6373 Paul Flats, East Michaelborough, AR 96595",117095,2024-02-01
CUST153,Tyler,Alvarado,2003-12-14,mcneildonald@adams-adams.info,"24491 Olivia Light, Karatown, WI 94144",50330,2024-02-01
CUST154,Scott,Browning,1941-08-10,vking@allen.com,"06137 Robles Divide Apt. 488, Ronnieview, MN 11315",46797,2024-02-01
CUST155,Jennifer,Doyle,1980-11-06,smithphilip@rodriguez.com,"60612 Newton Pass Suite 147, Fosterville, NC 16742",116227,2024-02-01
CUST156,Stephanie,Tucker,1986-01-27,jeffrey02@lewis-howard.com,"8623 Robert Harbor Apt. 190, Ericstad, NV 56445",30063,2024-02-01
CUST157,Catherine,Weeks,1973-01-12,mia05@yahoo.com,"8627 Brian Knolls, Seanmouth, UT 44792",81741,2024-02-01
CUST158,Meghan,Young,1957-09-28,ethompson@hotmail.com,"747 Gomez Points, North Ryan, ME 81334",120712,2024-02-01
CUST159,Christina,Williams,1986-12-18,mathewschase@gmail.com,"439 Patricia Parkway, South Veronica, VT 47279",112340,2024-02-01
CUST160,Angela,Bell,1956-03-16,lesliemarshall@williams-marshall.com,"543 Vaughn Field, Sharonstad, AZ 40817",94425,2024-02-01
CUST161,Sandra,Gomez,1976-12-10,timothy49@thomas-nunez.com,"1929 Hall Dam, New Elizabethland, WY 97655",63511,2024-02-01
CUST162,Willie,Gomez,1974-01-04,brookskevin@phillips-rojas.com,"USNS Reed, FPO AE 00714",111267,2024-02-01
CUST163,Donna,Ramirez,1960-01-24,charles64@davis.net,"993 Gregory Ferry Apt. 759, Emilychester, OH 79023",72490,2024-02-01
CUST164,Megan,Gonzalez,1952-11-26,ashley43@watson-smith.com,"9256 Sheila Fort, Samanthaton, PA 48687",89928,2024-02-01
CUST165,Gregory,Martinez,1946-05-29,ann83@moore-moreno.com,"1838 Patrick Brooks, South Christopherfurt, DE 74786",57942,2024-02-01
CUST166,Michael,Green,1959-07-29,mariadixon@yahoo.com,"7370 Sharon Hills, Port Brian, DC 26581",60101,2024-02-01
CUST167,Monique,Hawkins,1943-01-23,mckenziesandoval@yahoo.com,"09954 William Causeway Suite 156, Ginafurt, AR 25891",119687,2024-02-01
CUST168,Cheryl,Fuller,1984-11-12,walkeredward@hotmail.com,"367 Good Mountains Suite 760, Kristenton, IN 63336",95654,2024-02-01
CUST169,Brittney,Rose,1980-09-10,johnsonrussell@gmail.com,"69165 Wolfe Mission, Ericville, WA 89964",62476,2024-02-01
CUST170,Joshua,Hill,1974-03-13,brandongeorge@jackson.com,"6697 Adam Common, Morganview, NY 94102",37902,2024-02-01
CUST171,David,Thomas,1985-12-19,virginiaaguilar@yahoo.com,"5472 Keith Street, Michaelville, FL 14903",53732,2024-02-01
CUST172,Erin,Gill,1985-08-23,kimberly79@powell.com,"43717 Garcia Flats Apt. 437, South Jacobbury, SD 38836",58361,2024-02-01
CUST173,Anna,Jones,1950-08-11,jose41@yahoo.com,"5517 Elizabeth Freeway, Larryside, IL 31418",84643,2024-02-01
CUST174,Sara,Pennington,2000-01-02,pamela91@gmail.com,"643 Bennett Stream, East Emilyville, MO 54265",59374,2024-02-01
CUST175,Jill,Williamson,1995-03-10,ocontreras@cline.com,"1133 Robinson Canyon Apt. 441, West Jonathanshire, IL 30321",73028,2024-02-01
CUST176,James,Patterson,1967-06-19,shariwallace@walker.com,"64114 Smith Track Apt. 504, Port Albert, NH 75669",65667,2024-02-01
CUST177,John,Wood,1958-04-05,heidi42@hotmail.com,"41533 Linda Walk Apt. 283, Jonesmouth, KY 04072",97164,2024-02-01
CUST178,Benjamin,Andersen,1947-12-07,camposjon@bryant.biz,"445 Manuel Viaduct, Shawnview, OR 82868",68612,2024-02-01
CUST179,Kevin,Fleming,1940-10-31,brightcraig@gmail.com,"6947 Samantha Garden, Grahamberg, MO 90439",77614,2024-02-01
CUST180,Rebecca,Thompson,2004-08-10,devin91@watson-brooks.com,"61879 Danielle Bypass, Lake Lindseyberg, CA 33194",44091,2024-02-01
CUST181,Gerald,Hoover,1979-09-26,michael28@day.com,"83649 Stacey Extension Suite 249, West Kevin, AZ 95824",43926,2024-02-01
CUST182,Patricia,Murphy,2000-11-01,paulmccall@mcmillan.info,"878 Butler Throughway, Warrenfurt, AL 81046",108007,2024-02-01
CUST183,Amy,Ferguson,1990-03-10,adamclark@west.com,"69032 Porter Mission, West Mirandabury, MO 49611",106152,2024-02-01
CUST184,Craig,Martin,1980-04-01,steven45@yahoo.com,"7691 Alexis Island Suite 335, East Joe, OR 44394",43282,2024-02-01
CUST185,Laura,Ferrell,1984-08-22,jonfreeman@anderson.net,"4054 Ashley Skyway, East Phillipstad, FL 12680",54861,2024-02-01
CUST186,Theresa,Walker,1964-10-29,riveraanthony@yahoo.com,"794 Anne Summit, South Jodi, KY 24301",63619,2024-02-01
CUST187,Raymond,Shaw,1973-06-07,bakerandres@chung-chavez.info,"18987 Garrett Trace, Vazquezshire, UT 74253",77201,2024-02-01
CUST188,Margaret,Reyes,1939-06-05,pollardchristopher@long.com,"0404 Lane Place, Lawsonfort, LA 21016",71238,2024-02-01
CUST189,Derek,Nichols,1953-10-22,cranemichael@levine.com,"9448 Donovan Shores, West Eric, MA 26305",42978,2024-02-01
CUST190,Joel,Schmidt,1958-01-06,brooksjohn@gmail.com,"06734 Fritz River Apt. 148, Samanthaborough, MO 16157",26934,2024-02-01
CUST191,Dominique,Jones,1993-01-05,boydjennifer@frank.info,"239 Tyler Mount, Martinberg, CT 79389",105483,2024-02-01
CUST192,Jenna,Jones,2001-10-04,hestererika@schroeder.info,"76119 Brooks Club, Greenhaven, RI 58589",81592,2024-02-01
CUST193,Tracy,Baker,1955-04-03,qrodriguez@anderson.biz,"912 Lynn Loop, Adamstown, OH 43479",32803,2024-02-01
CUST194,Albert,Owens,1955-06-17,landryjordan@hotmail.com,"15623 Mcdonald Burg, Anthonyburgh, NE 16689",63980,2024-02-01
CUST195,Anthony,Wilson,1994-11-25,heidi69@rose.biz,"6364 Cole Pass Suite 100, New Virginia, SC 20057",26185,2024-02-01
CUST196,Cynthia,Herman,1964-01-20,danielware@hotmail.com,"43095 Johnson Neck, South Dakotamouth, IL 04423",67865,2024-02-01
CUST197,Anthony,Brennan,1944-07-22,alexanderwright@snyder.com,"7515 Pena Via Suite 771, Kathrynfort, UT 77812",77291,2024-02-01
CUST198,Cheryl,Miller,1964-01-21,erobinson@heath.com,"7705 Lisa Street, Guerreroside, DE 87557",102530,2024-02-01
